Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,best,,,,,,,,,,,,,100,,,,,,,,
,,,,,,,,,,,Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,,Date,SPY,SPYV,SPYG,1-WS,1-LS,3-WS,3-LS,SC 1-WS,SC 1-LS
10/19/20,-0.015203471,-0.014673191,-0.01598619,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/1/22,-0.015230269,-0.014745649,-0.015290008,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/17/15,-0.015237962,-0.011469886,-0.014468571,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/25/11,-0.015243934,-0.006678065,-0.013848594,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/14/07,-0.015286224,-0.015346273,-0.020426226,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/7/23,-0.015328699,-0.016808706,-0.014144766,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/31/22,-0.0153913,-0.013468626,-0.015903675,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/7/14,-0.015436038,-0.015586494,-0.015334599,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/30/22,-0.01546352,-0.012596658,-0.017261737,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/22/09,-0.015467185,-0.016504005,-0.008633082,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/14/08,-0.015495499,-0.018431726,-0.016720529,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/8/19,-0.015524637,-0.015580093,-0.015836096,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/16/10,-0.015579483,-0.018843442,-0.018720804,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/17/17,-0.015590575,-0.014958966,-0.016463477,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/18/23,-0.015788001,-0.017595295,-0.013803704,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/16/11,-0.015863023,-0.019721073,-0.002703358,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/25/23,-0.015873858,-0.016317539,-0.014708489,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/17/11,-0.015876726,-0.013574923,-0.030159356,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/11/22,-0.015886176,-0.005674535,-0.02842233,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/16/10,-0.015912639,-0.016323229,-0.012528027,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/28/22,-0.01595706,-0.014352854,-0.017046529,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/27/20,-0.016029508,-0.013753431,-0.017427079,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/10/14,-0.016031356,-0.013594597,-0.016127646,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/25/12,-0.016035053,-0.020374585,-0.012637776,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/27/13,-0.016084339,-0.014791317,-0.0179137,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/25/14,-0.016135777,-0.013723346,-0.016267151,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/8/08,-0.016148321,-0.019494747,-0.016931131,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/4/12,-0.016158013,-0.014463316,-0.015989769,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/12/14,-0.016161618,-0.017601243,-0.01454705,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/10/15,-0.016222082,-0.01611319,-0.016048236,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/20/08,-0.016231283,-0.015603212,-0.017770773,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/27/09,-0.016250717,-0.014106463,-0.016798128,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/26/09,-0.016261375,-0.010244065,-0.021639608,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/13/06,-0.016264019,-0.010533314,-0.013491516,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/20/18,-0.016277987,-0.015013216,-0.01625239,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/19/11,-0.016330114,-0.009492231,-0.017143859,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/18/15,-0.016341521,-0.017603031,-0.013158558,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/3/22,-0.016411542,-0.009131347,-0.024247621,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/13/14,-0.016427049,-0.017034446,-0.018954542,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/9/08,-0.016483101,-0.023327864,-0.017251092,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/22/10,-0.016515778,-0.017887699,-0.013634672,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/21/23,-0.016528381,-0.01527603,-0.016674871,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/6/20,-0.016530842,-0.018412538,-0.017883394,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/24/10,-0.016571015,-0.015839432,-0.015154912,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/19/12,-0.01666447,-0.005195664,-0.018806271,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/1/11,-0.016673025,-0.01359373,-0.014297878,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/20/21,-0.016674153,-0.014821955,-0.01835058,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/7/19,-0.016699555,-0.016878848,-0.015844172,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/23/22,-0.0167549,-0.018282495,-0.015809528,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/8/15,-0.01677713,-0.015521088,-0.014562482,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/10/12,-0.016785302,-0.020939202,-0.015313336,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/1/10,-0.016824084,-0.015217771,-0.018914514,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/21/08,-0.016914253,-0.014394579,-0.016758651,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/19/18,-0.016914722,-0.003993317,-0.026942379,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/30/10,-0.016961953,-0.015602838,-0.017063655,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/27/18,-0.017011802,-0.009211854,-0.024131645,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/22/23,-0.017046439,-0.019934381,-0.013894029,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/11/22,-0.017092282,-0.009034902,-0.025585362,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/2/08,-0.017136721,-0.011808763,-0.02254696,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/14/09,-0.01724387,-0.025142026,-0.014130526,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/24/07,-0.017341346,-0.021557276,-0.013342219,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/10/20,-0.017363631,-0.014581824,-0.019181474,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/19/10,-0.017396643,-0.021784183,-0.015995102,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/21/22,-0.01744381,-0.015963236,-0.0176024,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/28/11,-0.017462951,-0.013971944,-0.018350337,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/26/18,-0.017587545,-0.013712722,-0.021270105,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/20/20,-0.017617832,-0.020723644,-0.015469102,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/2/19,-0.017664573,-0.017449135,-0.017174127,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/13/20,-0.017685978,-0.02389569,-0.013418095,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/18/22,-0.017709561,-0.012470432,-0.023414732,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/23/22,-0.017738632,-0.012636269,-0.023255776,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/17/17,-0.017743777,-0.013797435,-0.018870949,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/30/06,-0.017759775,-0.0141536,-0.015297631,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/15/11,-0.017785401,-0.017215449,-0.01620874,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/7/08,-0.017810468,-0.022426622,-0.012363251,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/18/15,-0.017815026,-0.019875555,-0.019574702,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/27/09,-0.017853107,-0.01749711,-0.01080204,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/27/16,-0.017909619,-0.023094276,-0.016523943,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/10/22,-0.01796552,-0.013288978,-0.021865362,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/5/22,-0.01798933,-0.01647388,-0.019486415,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/2/16,-0.018022142,-0.020856408,-0.017223424,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/7/07,-0.018044968,-0.018173844,-0.018119319,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/27/09,-0.018048336,-0.019438875,-0.023294456,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/5/15,-0.018059405,-0.017751718,-0.015322495,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/11/11,-0.018080521,-0.018398778,-0.019611139,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/14/10,-0.01810492,-0.030779717,-0.022113634,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/31/20,-0.018157984,-0.017630063,-0.017411198,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/20/06,-0.018236882,-0.019286639,-0.019718903,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/9/23,-0.018449825,-0.021276471,-0.016019697,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/14/18,-0.018464963,-0.014951186,-0.021972032,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/26/20,-0.01847995,-0.018795777,-0.017867649,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/10/11,-0.018505946,-0.018424028,-0.017590912,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/20/18,-0.018505964,-0.021049131,-0.016322015,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/16/11,-0.018512801,-0.018073186,-0.019103629,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/18/08,-0.018683687,-0.029812995,-0.024430381,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/12/18,-0.018685245,-0.013183848,-0.025013655,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/11/09,-0.018713418,-0.026527112,-0.012484235,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/28/09,-0.018887182,-0.016187414,-0.024247815,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/21/11,-0.019019298,-0.021785822,-0.018725594,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/17/06,-0.019023593,-0.018323738,-0.013338808,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/25/13,-0.019026406,-0.015235717,-0.013815889,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/5/16,-0.019050151,-0.013999496,-0.027813154,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/17/11,-0.019091242,-0.017129723,-0.017847917,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/5/22,-0.019202189,-0.00704056,-0.031754727,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/21/10,-0.019228918,-0.020804941,-0.011392932,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/22/19,-0.019246036,-0.020294388,-0.018177238,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/9/08,-0.019254831,-0.01762521,-0.016638257,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/7/09,-0.019375993,-0.016638266,-0.020228401,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/11/15,-0.019380922,-0.018895287,-0.018850794,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/11/08,-0.01940884,-0.017698313,-0.01773352,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/13/07,-0.019434251,-0.019927373,-0.016775271,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/25/11,-0.019443941,-0.021180884,-0.018935405,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/30/21,-0.019457697,-0.023514928,-0.014597409,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/17/18,-0.019618408,-0.018002162,-0.021874001,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/21/22,-0.019630599,-0.012857675,-0.025026648,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/27/07,-0.019659623,-0.018065277,-0.011568741,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/24/09,-0.019703153,-0.018476219,-0.020798264,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/11/22,-0.019718855,-0.010341555,-0.028740897,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/31/14,-0.019747863,-0.018910535,-0.020606438,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/9/14,-0.019833281,-0.016671565,-0.019086972,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/12/20,-0.019931594,-0.018827788,-0.02031543,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/29/21,-0.02001967,-0.01798166,-0.020291943,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/21/23,-0.020060851,-0.021174148,-0.018594201,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/22/11,-0.020070097,-0.019189469,-0.023232627,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/28/21,-0.020151858,-0.011984926,-0.02728378,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/25/08,-0.02028524,-0.017463821,-0.01660531,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/30/09,-0.020342903,-0.022174228,-0.024369218,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/28/11,-0.020418572,-0.014629694,-0.019675091,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/28/22,-0.020432797,-0.011442073,-0.029622752,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/21/07,-0.02046445,-0.018043465,-0.01357977,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/27/11,-0.020475109,-0.020265365,-0.022232897,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/21/18,-0.020489573,-0.014126231,-0.025872968,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/9/22,-0.020602158,-0.017829487,-0.023278733,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/6/08,-0.02069754,-0.023768284,-0.016412248,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/24/08,-0.020753775,-0.027354894,-0.018161473,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/22/22,-0.0208226,-0.016762552,-0.025182199,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/20/15,-0.020881343,-0.019223059,-0.024041511,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/29/22,-0.02088897,-0.015779039,-0.025611586,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/29/15,-0.020970245,-0.01916244,-0.021522491,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/10/14,-0.02100601,-0.013761074,-0.024918822,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/12/21,-0.021245074,-0.017548039,-0.024902122,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/15/20,-0.021247612,-0.027905402,-0.016679355,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/20/09,-0.021293743,-0.022944367,-0.014843098,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/23/18,-0.021314509,-0.019493822,-0.022248376,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/24/14,-0.021335913,-0.016456585,-0.017516729,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/17/22,-0.021361411,-0.013761378,-0.028514579,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/9/09,-0.021418608,-0.018717754,-0.02302516,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/15/16,-0.021466376,-0.022362113,-0.020817762,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/2/18,-0.021584668,-0.021428432,-0.024463053,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/2/18,-0.021769847,-0.022841203,-0.020153326,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/8/11,-0.021936067,-0.021508549,-0.018816865,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/28/07,-0.02197996,-0.0241047,-0.019698152,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/15/08,-0.022013152,-0.025468113,-0.025116003,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/11/18,-0.022026433,-0.025245828,-0.01728458,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/1/09,-0.022057439,-0.01908482,-0.015127081,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/26/07,-0.0220637,-0.024834342,-0.016439267,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/23/11,-0.022065211,-0.022433595,-0.021269175,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/29/08,-0.022283633,-0.02591868,-0.025669216,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/6/18,-0.022285776,-0.019541788,-0.023717542,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/22/10,-0.022292032,-0.019865276,-0.029923664,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/26/21,-0.022303211,-0.023036057,-0.020122149,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/27/09,-0.022348717,-0.027353348,-0.009968832,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/21/12,-0.022438894,-0.011844129,-0.018799345,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/1/11,-0.02246127,-0.017681229,-0.014280538,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/3/14,-0.022505209,-0.025241976,-0.024246045,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/22/08,-0.022639381,-0.027624461,-0.025655717,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/7/12,-0.022663591,-0.027330474,-0.018939403,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/23/08,-0.022751784,-0.014054805,-0.019095611,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/14/22,-0.022788818,-0.017062992,-0.029429188,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/15/09,-0.022928003,-0.025074318,-0.021354606,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/4/08,-0.023133384,-0.034275617,-0.030005976,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/15/13,-0.023173997,-0.021929092,-0.017568023,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/23/20,-0.02319119,-0.018066066,-0.02597927,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/7/18,-0.023236235,-0.017001134,-0.028277828,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/7/09,-0.023325345,-0.015748726,-0.026184106,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/1/07,-0.023407514,-0.029046971,-0.018175743,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/3/22,-0.023505042,-0.009080052,-0.036828776,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/4/10,-0.02351497,-0.020603522,-0.027537088,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/27/10,-0.02365014,-0.021953607,-0.022127609,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/26/07,-0.023679166,-0.025996104,-0.021104822,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/26/20,-0.023751327,-0.02149799,-0.025028027,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/9/22,-0.023782984,-0.021435771,-0.026144929,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/3/19,-0.023862837,-0.02420244,-0.024984532,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/9/16,-0.023934728,-0.021512598,-0.025274753,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/7/16,-0.023991549,-0.022753823,-0.025827291,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/12/09,-0.024021089,-0.023335999,-0.022197928,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/11/08,-0.024081364,-0.036993747,-0.034099984,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
